target,log_duration_month_std,log_age_std,log_credit_amount_std,installment_rate_std,duration_residency_std,number_of_existing_credits_std,number_of_people_to_provide_maintenance_std,status_existing_checking_category,credit_history_category,saving account/bonds_category,employment_duration_category,status_sex_category,other_debtors_guarantors_category,property_category,housing_status_category,job_category,phone_category,is_foreign_worker_category,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A49,installment_A141,installment_A142,installment_A143,purpose_A48
1,0.08028671286522573,-0.7463342915056524,-0.2411377575339057,0.9252333372708824,0.1338804297367843,-0.7051015115520038,-0.4447688328128945,1,2,4,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.9711327673405715,0.3170228593607092,0.7553631367840554,-1.7664606212208274,-1.6883151537603351,-0.7051015115520038,2.248358981621089,2,2,0,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1.3201726983899458,0.3170228593607092,0.6018819675889893,0.9252333372708824,1.044978221485344,1.0000024582074012,-0.4447688328128945,3,4,0,3,2,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.9940400248858035,-0.6235982688166687,0.8568365502386054,0.9252333372708824,-0.7772173620117754,1.0000024582074012,-0.4447688328128945,1,4,0,0,3,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.5948858916882908,-0.7463342915056524,0.7800582470386545,-0.8692293017235908,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,0,2,0,2,2,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1.3201726983899458,-0.2800950432715935,1.981494178976623,-0.8692293017235908,-0.7772173620117754,1.0000024582074012,-0.4447688328128945,3,4,0,2,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1.3201726983899458,0.7447932188070967,1.2127091721989718,-0.8692293017235908,1.044978221485344,-0.7051015115520038,2.248358981621089,0,2,0,4,2,0,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.24584596063891653,0.8242055571606915,-0.6245390862281791,0.9252333372708824,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,3,4,0,2,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1.8347718772130106,0.3170228593607092,2.0734133434638444,0.9252333372708824,0.1338804297367843,-0.7051015115520038,-0.4447688328128945,3,2,4,3,2,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.08028671286522573,-0.1729473562128663,0.9650260009185193,0.0280020177736458,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,3,2,0,1,2,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.6450000938364292,-1.5944874802749436,-1.2909813610955176,0.9252333372708824,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,2,0,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.26875321818414766,-0.5051696732137746,0.19151946182649704,-0.8692293017235908,0.1338804297367843,1.0000024582074012,-0.4447688328128945,1,3,0,2,2,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,-0.9711327673405715,1.4655777573050555,0.015248367282150465,0.0280020177736458,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,2,0,4,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.5948858916882908,-0.06909704964489181,-0.29474272087188935,0.9252333372708824,-0.7772173620117754,1.0000024582074012,-0.4447688328128945,3,4,0,3,3,2,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-1.8848860793611493,-0.5051696732137746,-2.05962596353048,0.0280020177736458,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,3,2,0,2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.08028671286522573,-1.4374885372686557,-0.32731671366554316,0.9252333372708824,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,3,3,0,3,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0.5948858916882908,-0.1729473562128663,-0.2310901508903612,0.9252333372708824,0.1338804297367843,-0.7051015115520038,-0.4447688328128945,0,2,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0.08028671286522573,0.22455491995262256,-0.22966070676150152,0.0280020177736458,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,1,0,1,2,1,3,2,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-1.8848860793611493,0.1294819100455895,-0.8907627596583159,0.9252333372708824,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,3,0,1,2,2,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.5948858916882908,-0.1729473562128663,0.40281212172758685,0.9252333372708824,0.1338804297367843,-0.7051015115520038,-0.4447688328128945,3,2,2,4,2,0,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0.5948858916882908,-1.1438365676711413,0.3841303710110703,-0.8692293017235908,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.9940400248858035,0.5801328226493918,0.40958447252407115,0.0280020177736458,-0.7772173620117754,1.0000024582074012,2.248358981621089,3,4,4,4,2,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.9711327673405715,-0.2800950432715935,-0.5668646900500218,0.9252333372708824,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,1,2,0,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.8706271381902607,-0.5051696732137746,0.2503467744004718,0.9252333372708824,-0.7772173620117754,1.0000024582074012,-0.4447688328128945,3,4,0,4,2,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-2.6101728860628044,0.7447932188070967,-0.5460653064298921,-0.8692293017235908,-1.6883151537603351,2.7051064279668062,2.248358981621089,3,4,0,3,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1.3201726983899458,0.9776350988148808,2.159230907493246,-0.8692293017235908,-0.7772173620117754,1.0000024582074012,2.248358981621089,3,3,0,4,2,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.5948858916882908,1.1243916404427026,0.14270002165119922,0.9252333372708824,1.044978221485344,1.0000024582074012,2.248358981621089,3,3,0,4,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.1595992726594935,-1.4374885372686557,0.006841996861224133,-0.8692293017235908,1.044978221485344,-0.7051015115520038,-0.4447688328128945,3,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1.4633512819163152,-1.1438365676711413,0.159524675038685,0.9252333372708824,1.044978221485344,-0.7051015115520038,-0.4447688328128945,3,2,2,2,2,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1.3201726983899458,0.7447932188070967,0.5665440579956976,0.9252333372708824,-0.7772173620117754,-0.7051015115520038,2.248358981621089,0,2,0,4,2,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0.35602795936719656,-0.8737029417769848,0.6267478271232273,-1.7664606212208274,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,2,0,3,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1.8347718772130106,-0.39075638880888314,1.108744898443455,-0.8692293017235908,0.1338804297367843,-0.7051015115520038,-0.4447688328128945,1,4,0,2,1,0,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.9940400248858035,0.6634671471083099,0.12345567012096594,0.9252333372708824,-0.7772173620117754,1.0000024582074012,-0.4447688328128945,1,3,1,4,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-0.5018215103100596,-1.287469676717097,-1.3220554423219195,0.9252333372708824,1.044978221485344,1.0000024582074012,-0.4447688328128945,1,4,0,1,2,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1.3201726983899458,0.1294819100455895,1.5383542775124641,-0.8692293017235908,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,1,2,0,2,2,0,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.24584596063891653,0.22455491995262256,-0.8255609007095133,0.9252333372708824,0.1338804297367843,1.0000024582074012,-0.4447688328128945,3,2,2,3,2,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.6450000938364292,0.4070246907571159,0.30774810023142807,0.9252333372708824,1.044978221485344,-0.7051015115520038,-0.4447688328128945,3,2,4,0,2,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.6450000938364292,-0.06909704964489181,0.16490869874941844,0.9252333372708824,-1.6883151537603351,-0.7051015115520038,2.248358981621089,0,2,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.24584596063891653,1.0518110223649433,-0.31131281562520197,0.9252333372708824,1.044978221485344,1.0000024582074012,-0.4447688328128945,3,4,0,4,2,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.08028671286522573,0.03165278021092976,0.01823832736333924,-0.8692293017235908,0.1338804297367843,1.0000024582074012,-0.4447688328128945,3,3,0,0,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.5948858916882908,0.1294819100455895,0.06348726474757821,0.0280020177736458,-0.7772173620117754,1.0000024582074012,-0.4447688328128945,3,2,2,4,2,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,0.5948858916882908,-1.1438365676711413,-0.544271330826545,0.9252333372708824,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,1,0,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-1.8848860793611493,-0.5051696732137746,-1.6764123690018273,-0.8692293017235908,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,2,3,0,1,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.5948858916882908,-0.8737029417769848,1.1974883057405248,-0.8692293017235908,1.044978221485344,-0.7051015115520038,-0.4447688328128945,3,2,4,0,1,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.6450000938364292,0.7447932188070967,-2.0489655574252312,0.9252333372708824,1.044978221485344,1.0000024582074012,2.248358981621089,3,4,2,4,2,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.6450000938364292,-0.2800950432715935,-0.6718817532814786,-0.8692293017235908,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,1,0,0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.5948858916882908,0.9017921618133832,0.050709047175216765,0.9252333372708824,-0.7772173620117754,1.0000024582074012,2.248358981621089,3,3,2,2,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.5948858916882908,-0.06909704964489181,-0.23897855799030002,0.0280020177736458,-0.7772173620117754,1.0000024582074012,-0.4447688328128945,3,4,4,2,1,0,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.24584596063891653,-0.8737029417769848,0.22176109286570783,-0.8692293017235908,1.044978221485344,-0.7051015115520038,-0.4447688328128945,2,2,0,3,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,-0.6450000938364292,-0.5051696732137746,-0.26364871869187667,0.9252333372708824,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,2,0,2,1,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.08028671286522573,1.654872340675643,-0.9069716691128545,-0.8692293017235908,1.044978221485344,2.7051064279668062,2.248358981621089,0,4,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,0.5948858916882908,-0.39075638880888314,-0.31586653043453106,0.9252333372708824,-0.7772173620117754,-0.7051015115520038,2.248358981621089,0,2,0,0,2,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.5948858916882908,-1.1438365676711413,1.2743892505026733,-0.8692293017235908,1.044978221485344,1.0000024582074012,-0.4447688328128945,1,4,0,1,1,0,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1.3201726983899458,-0.39075638880888314,0.7588680601496314,0.9252333372708824,0.1338804297367843,-0.7051015115520038,-0.4447688328128945,0,2,0,0,2,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.9711327673405715,2.1663333428691725,-0.7178476929892365,-0.8692293017235908,1.044978221485344,-0.7051015115520038,-0.4447688328128945,3,2,0,2,1,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.08028671286522573,-1.1438365676711413,-0.5246893665430262,0.0280020177736458,1.044978221485344,-0.7051015115520038,-0.4447688328128945,3,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,-0.6450000938364292,-1.7591478764326485,-0.8037704209610954,-0.8692293017235908,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,2,0,2,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-1.8848860793611493,1.3332130015116501,-0.8544106174434783,-0.8692293017235908,1.044978221485344,-0.7051015115520038,-0.4447688328128945,3,2,2,2,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.5948858916882908,-0.7463342915056524,-1.2382239208296424,0.9252333372708824,0.1338804297367843,1.0000024582074012,-0.4447688328128945,3,2,0,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.5948858916882908,0.03165278021092976,0.3322514752561338,-0.8692293017235908,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,0,2,0,3,2,0,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.08028671286522573,0.6634671471083099,1.4160280789028439,-0.8692293017235908,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,1,4,0,4,2,0,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.5948858916882908,1.195444131410899,0.889711647148357,-1.7664606212208274,1.044978221485344,-0.7051015115520038,-0.4447688328128945,1,2,4,2,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-1.8848860793611493,-0.7463342915056524,-1.6246362396282512,-0.8692293017235908,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,2,2,3,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.5948858916882908,0.8242055571606915,-0.7497076239446975,0.9252333372708824,-0.7772173620117754,1.0000024582074012,2.248358981621089,0,3,0,0,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.5948858916882908,0.03165278021092976,-0.3052643784843582,0.9252333372708824,1.044978221485344,-0.7051015115520038,-0.4447688328128945,1,1,0,3,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0.5948858916882908,1.592946407576388,-0.021143552085840355,0.9252333372708824,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,3,2,4,1,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.8848860793611493,2.3209345105249968,-0.9316461362316129,0.9252333372708824,1.044978221485344,1.0000024582074012,-0.4447688328128945,0,4,4,4,2,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.8055735195668815,-0.1729473562128663,0.13722885007588287,0.9252333372708824,-1.6883151537603351,-0.7051015115520038,2.248358981621089,1,2,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.9940400248858035,-0.2800950432715935,1.4136294777910228,0.9252333372708824,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,2,4,4,2,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.08028671286522573,-0.6235982688166687,0.20724405518930106,0.9252333372708824,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,0,2,3,2,2,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0.5948858916882908,-0.39075638880888314,0.5269749070060269,0.9252333372708824,1.044978221485344,-0.7051015115520038,2.248358981621089,0,1,2,1,2,0,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.6450000938364292,0.03165278021092976,0.2584069699170022,-0.8692293017235908,1.044978221485344,1.0000024582074012,-0.4447688328128945,3,0,0,4,2,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,-0.6450000938364292,0.6634671471083099,-1.3126598405027503,0.9252333372708824,1.044978221485344,-0.7051015115520038,2.248358981621089,1,2,0,4,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0.35602795936719656,2.218657936167312,-1.9246252103604304,0.9252333372708824,1.044978221485344,1.0000024582074012,-0.4447688328128945,0,4,0,4,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1.3201726983899458,-0.5051696732137746,1.5261335111411212,0.9252333372708824,0.1338804297367843,-0.7051015115520038,-0.4447688328128945,0,3,0,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.9711327673405715,-1.287469676717097,-0.08980435992263527,-1.7664606212208274,0.1338804297367843,1.0000024582074012,-0.4447688328128945,3,4,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-1.3702869005380849,-0.8737029417769848,-1.2833205015647406,0.0280020177736458,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,1,2,0,1,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,-0.130400915013365,0.8242055571606915,0.18940930388540247,-0.8692293017235908,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,4,0,4,2,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.6450000938364292,1.592946407576388,-0.7653906954266739,0.9252333372708824,1.044978221485344,-0.7051015115520038,-0.4447688328128945,1,2,3,4,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.5948858916882908,1.0518110223649433,1.5170486117984907,-0.8692293017235908,1.044978221485344,1.0000024582074012,2.248358981621089,3,4,4,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.6450000938364292,-1.7591478764326485,-1.6947952673414186,0.9252333372708824,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,0,2,1,3,3,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,1.7971120154347047,0.1294819100455895,2.1395950340701595,-1.7664606212208274,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,0,2,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.6450000938364292,0.4070246907571159,-0.07375315014212175,0.9252333372708824,1.044978221485344,1.0000024582074012,-0.4447688328128945,0,4,0,2,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,-1.3702869005380849,1.4000442678346936,-0.9375863337535435,0.0280020177736458,1.044978221485344,1.0000024582074012,2.248358981621089,0,4,0,4,2,0,3,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.5948858916882908,0.3170228593607092,-0.7383184634223798,0.9252333372708824,-0.7772173620117754,1.0000024582074012,2.248358981621089,2,4,4,3,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.24584596063891653,0.1294819100455895,0.24274752691784673,0.9252333372708824,-0.7772173620117754,2.7051064279668062,-0.4447688328128945,1,4,4,3,2,2,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.5948858916882908,-1.0060676975703904,1.2172430234403628,0.9252333372708824,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,3,2,1,2,2,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.08028671286522573,0.49468854584677896,-0.6113044403246229,0.0280020177736458,1.044978221485344,-0.7051015115520038,-0.4447688328128945,3,2,0,1,3,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.9711327673405715,0.4070246907571159,-0.2411377575339057,-1.7664606212208274,1.044978221485344,-0.7051015115520038,-0.4447688328128945,3,2,0,2,2,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.24584596063891653,-1.0060676975703904,0.02241346360514973,-0.8692293017235908,0.1338804297367843,-0.7051015115520038,-0.4447688328128945,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0.8055735195668815,-0.7463342915056524,0.5544264119190202,0.0280020177736458,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,0,2,0,2,2,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.6450000938364292,-0.8737029417769848,-1.5229116749588336,0.9252333372708824,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,3,2,0,2,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.08028671286522573,0.22455491995262256,-0.24908372955556066,0.0280020177736458,0.1338804297367843,-0.7051015115520038,-0.4447688328128945,1,2,3,1,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0.35602795936719656,-0.5051696732137746,1.083220130111037,-1.7664606212208274,1.044978221485344,1.0000024582074012,-0.4447688328128945,3,0,4,2,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,-1.1595992726594935,1.4655777573050555,-1.2397037351294198,0.9252333372708824,-0.7772173620117754,1.0000024582074012,-0.4447688328128945,3,4,2,4,2,0,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1.8347718772130106,1.0518110223649433,1.4094766360679896,0.9252333372708824,1.044978221485344,1.0000024582074012,-0.4447688328128945,0,4,0,4,2,0,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.24584596063891653,-0.06909704964489181,0.3877954203143072,-0.8692293017235908,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,3,2,0,3,2,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.6450000938364292,0.7447932188070967,0.1638335660655021,-0.8692293017235908,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,0,2,0,2,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-1.8848860793611493,0.5801328226493918,-0.7208990981707841,-0.8692293017235908,1.044978221485344,-0.7051015115520038,2.248358981621089,0,4,0,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.6450000938364292,1.4000442678346936,-1.6784429128963196,0.9252333372708824,0.1338804297367843,1.0000024582074012,-0.4447688328128945,3,4,1,3,1,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1.3201726983899458,-0.6235982688166687,1.9823631387459617,-1.7664606212208274,-1.6883151537603351,1.0000024582074012,-0.4447688328128945,3,3,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.5948858916882908,1.529862913613851,0.2960654518260396,0.0280020177736458,1.044978221485344,-0.7051015115520038,-0.4447688328128945,3,2,2,4,2,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,1.5959139448919164,-0.8737029417769848,0.8957502011906789,0.0280020177736458,-0.7772173620117754,1.0000024582074012,2.248358981621089,0,3,0,3,2,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,1.8347718772130106,-1.1438365676711413,1.4587190709911646,0.0280020177736458,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,1,2,1,3,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1.5959139448919164,0.03165278021092976,0.7609667672040221,0.9252333372708824,0.1338804297367843,-0.7051015115520038,-0.4447688328128945,0,2,0,1,2,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-1.8848860793611493,1.7156824302653733,-0.5514612092625071,-1.7664606212208274,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,3,2,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.5948858916882908,-0.06909704964489181,1.4251483766771877,-1.7664606212208274,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,1,3,0,1,2,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.6450000938364292,1.4655777573050555,-1.6090866127071943,0.9252333372708824,1.044978221485344,2.7051064279668062,-0.4447688328128945,3,4,0,4,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1.3201726983899458,-1.1438365676711413,1.2994980083905128,0.9252333372708824,-1.6883151537603351,-0.7051015115520038,-0.4447688328128945,2,2,0,2,2,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.5948858916882908,0.6634671471083099,1.4055308524342078,0.0280020177736458,1.044978221485344,-0.7051015115520038,2.248358981621089,3,2,4,4,2,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1.8347718772130106,-1.1438365676711413,0.9683403422222708,0.0280020177736458,1.044978221485344,1.0000024582074012,2.248358981621089,0,0,0,4,2,0,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.6450000938364292,1.529862913613851,1.7101557831334762,0.9252333372708824,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,2,0,4,2,0,3,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-1.1595992726594935,-0.7463342915056524,-0.6601372257030116,0.0280020177736458,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,0,2,0,1,2,0,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.08028671286522573,-0.8737029417769848,0.4261494575098748,-1.7664606212208274,1.044978221485344,-0.7051015115520038,-0.4447688328128945,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.6450000938364292,0.9017921618133832,-0.2724617592672153,-0.8692293017235908,-0.7772173620117754,-0.7051015115520038,-0.4447688328128945,2,2,0,2,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.6450000938364292,0.3170228593607092,0.6135934115968477,-0.8692293017235908,-1.6883151537603351,1.0000024582074012,2.248358981621089,3,4,4,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.24584596063891653,-0.7463342915056524,0.0218177851261473,-0.8692293017235908,1.044978221485344,-0.7051015115520038,-0.4447688328128945,1,4,2,2,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0.8055735195668815,0.22455491995262256,0.7433796535091646,0.9252333372708824,-0.7772173620117754,-0.7051015115520038,2.248358981621089,1,2,0,2,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
